,ISO,Countries and areas,UNICEF Regions,UN Regions,WHO Regions,World Bank Income Groups,Survey Years,Year*,Short Source,Full Source Title,Latest Estimate,Estimate Type,National,,,,,Male,,,,Female Head of House,Female,,,Urban,,Urban,,Rural,,,Rural,Wealth Quintile 1,,,,0 to 5 months,,,,Wealth Quintile 3,6 to 11 months,,,Wealth Quintile 4,,12 to 23 months,,Wealth Quintile 5,,,0 to 23 months,Bottom 60%,,,,24 to 35 months,,,,Bottom 40%,36 to 47 months,,,Top 60%,,48 to 59 months,,,Top 60%,,24 to 59 months,,Bottom 20%,,,Wealth Quintile 1,Top 80%,,,,Wealth Quintile 2,,,,Top 20%,Wealth Quintile 3,,,Wealth Quintile 1 - Urban,,Wealth Quintile 4,,,Wealth Quintile 1 - Urban,,Wealth Quintile 5,,Wealth Quintile 1 - Rural,,,Bottom 80%,Wealth Quintile 2 - Urban,,,,Top 20%,,,,Wealth Quintile 3 - Urban,Bottom 60%,,,Wealth Quintile 3 - Rural,,Top 40%,,Wealth Quintile 4 - Urban,,,Bottom 40%,Wealth Quintile 4 - Rural,,,,Top 60%,,,,Wealth Quintile 5 - Rural,Bottom 20%,,,Bottom 60% - Urban,,Top 80%,,Bottom 60% -Rural,,,Mother's Education: No Education,,,,,Mother's Education: Primary Education,,,,,Mother's Education: None and Primary Education,Wealth Quintile 4 - Rural,,,,Mother's Education: Secondary Education,,,,,Mother's Education: Higher Education,,,,,Mother's Education: Secondary and Higher Education,,,,,Wealth Quintile 1 Urban,,Region 10,,,Wealth Quintile 1 Rural,,Region 11,,,Wealth Quintile 2 Urban,,Region 12,,,Wealth Quintile 2 Rural,,,,,Wealth Quintile 3 Urban,,,,,Wealth Quintile 3 Rural,,,,,Wealth Quintile 4 Urban,,Region 16,,,Wealth Quintile 4 Rural,,Region 17,,,Wealth Quintile 5 Urban,,Region 16,,,Wealth Quintile 5 Rural,,Region 17,,,Bottom 80% Urban,,Region 18,,,Bottom 80% Rural,,Region 19,,,Top 20% Urban,,Region 20,,,Top 20% Rural,,Region 21,,,Bottom 60% Urban,,Region 22,,,Bottom 60% Rural,,Region 23,,,Top 40% Urban,,Region 24,,,Top 40% Rural,,Region 25,,,Bottom 40% Urban,,Region 26,,,Bottom 40% Rural,,Region 27,,,Top 60% Urban,,Region 28,,,Top 60% Rural,,Region 29,,,Bottom 20% Urban,,Region 30,,,Bottom 20% Rural,,Region 31,,,Top 80% Urban,,Region 32,,,Top 80% Rural,,Region 33,,,Male 0 to 5 months,,,,Wealth Quintile 3,Male 6 to 11 months,,,,Wealth Quintile 3,Male 12 to 23 months,,,,Wealth Quintile 3,Male 0 to 23 months,,,,Wealth Quintile 3,Male 24 to 35 months,,,,Wealth Quintile 3,Male 36 to 47 months,,,,Wealth Quintile 3,Male 48 to 59 months,,,,Wealth Quintile 3,Male 24 to 59 months,,,,Wealth Quintile 3,Female 0 to 5 months,,,,Wealth Quintile 4,Female 6 to 11 months,,,,Wealth Quintile 4,Female 12 to 23 months,,,,Wealth Quintile 4,Female 0 to 23 months,,,,Wealth Quintile 4,Female 24 to 35 months,,,,Wealth Quintile 4,Female 36 to 47 months,,,,Wealth Quintile 4,Female 48 to 59 months,,,,Wealth Quintile 4,Female 24 to 59 months,,,,Wealth Quintile 4,Region 1,,,,,,Region 2,,,,,,Region 3,,,,,,Region 4,,,,,,Region 5,,,,,,Region 6,,,,,,Region 7,,,,,,Region 8,,,,,,Region 9,,,,,,Region 10,,,,,,Region 11,,,,,,Region 12,,,,,,Region 13,,,,,,Region 14,,,,,,Region 15,,,,,,Region 16,,,,,,Region 17,,,,,,Region 18,,,,,,Region 19,,,,,,Region 20,,,,,,Region 21,,,,,,Region 22,,,,,,Region 23,,,,,,Region 24,,,,,,Region 25,,,,,,Region 26,,,,,,Region 27,,,,,,Region 28,,,,,,Region 29,,,,,,Region 30,,,,,,Region 31,,,,,,Region 32,,,,,,Region 33,,,,,,Region 34,,,,,,Region 35,,,,,,Region 36,,,,,,Region 37,,,,,,Region 38,,,,,,Region 39,,,,,,Region 40,,,,,,Region 41,,,,,,Region 42,,,,,,Region 43,,,,,,Region 44,,,,,,Region 45,,,,,,Region 46,,,,,,Region 47,,,,,,Region 48,,,,,,Region 49,,,,,,Region 50,,,,,,Region 51,,,,,,Region 52,,,,,,Region 53,,,,,,Region 54,,,,,,Region 55,,,,,,Region 56,,,,,,Region 57,,,,,,Region 58,,,,,,Region 59,,,,,,Region 60,,,,,,Region 61,,,,,,Region 62,,,,,,Region 63,,,,,,Region 64,,,,,,Region 65,,,,,
,,,,,,,,,,,,,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote,Point Estimate,Lower Limit,Upper Limit,Sample Size,Region Name,Footnote
